index,id,breed,Breed_1,age,status,size,Size_1,fixed,house_trained,special,current,children,dog,Size_2,status1,dogs
7303,45942838,1,0,1,2,1,3,0,0,0,0,1,1,1,1,10
7304,45941460,1,0,4,1,1,2,1,0,0,1,1,1,1,1,28
7305,45942424,1,0,3,2,1,3,1,1,0,1,1,1,1,1,25
7306,45941980,1,0,3,2,4,1,1,1,0,1,1,1,1,1,8
7307,45941786,0,0,2,1,4,2,1,1,0,1,1,1,1,1,14
7308,45941756,0,0,2,1,4,2,1,1,0,1,1,1,1,1,28
7309,45941527,0,0,2,1,4,5,1,1,0,1,1,1,1,1,24
7310,45940035,1,0,3,1,2,3,1,0,0,0,1,1,1,1,2
7311,45939997,1,0,2,2,1,1,1,1,0,1,1,1,1,1,14
7312,45939809,0,0,3,2,1,2,1,1,0,1,1,1,1,1,28
7313,45939799,1,0,2,2,2,1,1,0,0,1,1,1,1,1,20
7314,45939388,1,0,3,1,3,3,1,0,0,0,1,1,1,1,12
7315,45938444,1,0,2,1,2,1,0,0,0,1,1,1,1,1,24
7316,45936499,1,0,3,2,3,3,0,0,0,0,1,1,1,1,4
7317,45936442,1,0,1,2,2,3,0,0,0,1,1,1,1,1,30
7318,45936437,1,0,1,2,2,2,0,0,0,1,1,1,1,1,27
7319,45935903,0,0,3,2,1,3,1,0,0,1,1,1,1,1,22
7320,45935905,0,0,3,1,1,2,1,0,0,1,1,1,1,1,30
7321,45934581,1,0,1,2,3,3,1,0,0,1,1,1,1,1,22
7322,45934587,1,0,1,2,3,1,1,0,0,1,1,1,1,1,8
7323,45933056,1,0,4,1,1,3,1,0,0,1,1,1,1,1,5
7324,45932360,0,0,3,2,3,2,1,1,0,1,1,1,1,1,4
7325,45932105,1,0,3,2,1,1,1,1,0,1,1,1,1,1,21
7326,45931742,0,0,1,2,3,2,1,0,0,1,1,1,1,1,26
7327,45930251,1,0,3,2,3,2,0,1,0,1,1,0,0,1,29
7328,45930132,1,0,1,1,2,3,1,0,0,1,1,1,1,1,2
7329,45930129,1,0,1,2,2,3,1,0,0,1,1,1,1,1,25
7330,45930130,1,0,1,1,2,2,1,0,0,1,1,1,1,1,19
7331,45930125,1,0,1,1,2,3,1,0,0,1,1,1,1,1,4
7332,45930128,1,0,1,1,2,2,1,0,0,1,1,1,1,1,21
7333,45930127,1,0,1,1,2,3,1,0,0,1,1,1,1,1,24
7334,45928676,1,0,2,2,2,2,1,0,0,0,1,1,1,1,18
7335,45926352,0,0,4,1,3,3,1,0,0,0,1,1,1,1,20
7336,45924985,1,0,1,2,1,2,1,0,0,1,1,1,1,1,29
7337,45924975,1,0,2,1,1,3,1,0,0,1,1,1,1,1,2
7338,45924987,1,0,2,1,1,3,1,0,0,1,1,1,1,1,6
7339,45924976,1,0,1,1,1,2,1,0,0,1,1,1,1,1,3
7340,45924986,0,0,1,2,1,3,1,0,0,1,1,1,1,1,9
7341,45924974,1,0,1,2,1,2,1,0,0,1,1,1,1,1,16
7342,45924972,1,0,2,2,1,2,1,0,0,1,1,1,1,1,5
7343,45924982,1,0,1,2,1,3,1,0,0,1,1,1,1,1,16
7344,45924989,1,0,3,1,1,2,1,0,0,1,1,1,1,1,8
7345,45924978,1,0,3,2,1,3,1,0,0,1,1,1,1,1,29
7346,45924371,1,0,1,2,2,2,1,0,0,1,1,1,1,1,17
7347,45924351,1,0,1,1,2,2,1,0,0,1,1,1,1,1,1
7348,45923606,1,0,1,1,1,1,1,0,0,0,1,1,1,1,19
7349,45923607,1,0,3,2,1,2,0,0,0,1,1,1,1,1,8
7350,45923458,0,0,4,1,3,3,1,1,0,1,1,1,1,1,30
7351,45923439,0,0,4,2,3,3,1,1,0,1,1,1,1,1,28
7352,45923262,1,0,2,1,2,3,1,1,0,1,1,1,1,1,23
7353,45922176,0,0,3,2,2,3,1,0,0,1,1,1,1,1,20
7354,45922161,1,0,3,2,2,3,1,1,0,1,1,1,1,1,21
7355,45920833,1,0,2,1,2,2,0,0,0,0,1,1,1,1,13
7356,45920489,1,0,2,2,2,3,1,0,0,0,1,1,1,1,3
7357,45920140,1,0,3,1,1,3,1,1,0,1,1,1,1,1,13
7358,45920083,1,0,2,1,2,2,1,0,0,1,1,1,1,1,19
7359,45917871,1,0,2,2,3,1,1,1,0,1,1,1,1,1,3
7360,45917782,1,0,2,1,2,2,1,0,0,1,1,1,1,1,12
7361,45917777,1,0,2,1,2,3,1,0,0,1,1,1,1,1,26
7362,45917780,1,0,1,2,1,2,1,0,0,1,1,1,1,1,9
7363,45917783,1,0,2,2,2,3,1,0,0,1,1,1,1,1,2
7364,45917778,1,0,1,1,1,2,1,0,0,1,1,1,1,1,7
7365,45917776,1,0,2,2,2,2,1,0,0,1,1,1,1,1,11
7366,45917775,1,0,1,2,1,3,1,0,0,1,1,1,1,1,24
7367,45917574,0,0,3,1,2,2,0,0,0,1,1,1,1,1,28
7368,45913520,1,0,2,2,3,2,1,0,0,0,1,1,1,1,23
7369,45912941,0,0,2,1,2,3,1,0,0,0,1,1,1,1,20
7370,45912338,0,0,3,1,2,3,1,1,0,1,1,1,1,1,13
7371,45911980,1,0,1,2,2,2,0,0,0,1,1,1,1,1,12
7372,45911981,1,0,1,1,2,2,0,0,0,1,1,1,1,1,9
7373,45911097,0,0,2,1,2,3,1,1,0,1,1,1,0,1,19
7374,45911051,0,0,2,1,2,3,1,1,0,1,1,1,1,1,7
7375,45911048,0,0,2,2,2,2,1,1,0,1,1,1,1,1,3
7376,45911027,0,0,2,1,2,3,1,1,0,1,1,1,0,1,13
7377,45910554,1,0,4,1,1,1,1,0,0,1,0,1,1,1,9
7378,45910321,1,0,3,2,2,3,0,1,0,1,1,1,1,1,18
7379,45910290,1,0,3,2,2,3,1,0,0,1,1,1,1,1,14
7380,45910289,0,0,2,2,1,3,1,0,1,1,1,1,1,1,23
7381,45910287,1,0,1,2,2,2,1,0,0,1,1,1,1,1,14
7382,45910285,1,0,3,1,3,2,1,1,0,1,1,1,1,1,12
7383,45910283,1,0,1,1,2,2,1,0,0,1,1,1,1,1,29
7384,45910284,1,0,1,1,2,2,1,0,0,1,1,1,1,1,4
7385,45910282,1,0,1,2,2,2,1,0,0,1,1,1,1,1,19
7386,45910286,1,0,3,1,1,2,1,0,0,1,1,1,1,1,29
7387,45910280,1,0,2,1,3,2,1,0,0,1,1,1,1,1,3
7388,45910281,1,0,1,2,2,3,1,0,0,1,1,1,1,1,16
7389,45909941,1,0,3,2,2,2,1,1,0,1,1,1,0,1,19
7390,45909921,1,0,3,1,3,2,1,1,0,1,0,1,1,1,19
7391,45909774,1,0,3,2,3,1,0,0,0,0,0,0,0,1,4
7392,45909767,1,0,3,1,2,1,0,1,0,0,1,0,1,1,30
7393,45909722,1,0,4,1,1,3,1,1,0,1,0,1,1,1,14
7394,45908904,1,0,3,1,3,3,1,0,0,0,1,1,0,1,25
7395,45908324,1,0,1,2,3,1,0,0,0,1,1,1,1,1,24
7396,45908296,0,0,3,1,3,1,0,0,0,1,1,1,1,1,6
7397,45908263,1,0,2,2,3,1,1,0,0,1,1,1,1,1,18
7398,45907876,1,0,3,1,1,3,1,0,0,1,1,1,1,1,20
7399,45907877,1,0,1,1,1,3,1,0,0,1,1,1,1,1,14
7400,45907875,1,0,2,1,2,3,1,0,0,1,1,1,1,1,27
7401,45907874,1,0,1,2,2,2,1,0,0,1,1,1,1,1,6
7402,45905890,1,0,3,2,3,3,1,1,0,1,1,1,1,1,26
7403,45904498,1,0,3,1,3,2,1,0,0,1,1,1,1,1,17
7404,45903020,1,0,1,1,2,2,0,0,0,1,1,1,1,1,14
7405,45902857,1,0,2,1,2,1,1,0,0,1,1,1,0,1,3
7406,45902408,1,0,2,1,2,1,1,1,0,1,0,1,1,1,5
7407,45902272,1,0,1,2,2,1,1,0,0,1,1,1,1,1,22
7408,45902101,1,0,3,1,2,1,1,1,0,1,1,1,1,1,25
7409,45902057,1,0,3,1,2,1,1,1,0,1,1,1,1,1,21
7410,45902032,1,0,3,1,2,1,1,1,0,1,1,1,1,1,21
7411,45901815,1,0,3,2,3,1,1,1,0,1,1,1,1,1,12
7412,45901832,1,0,2,2,2,2,1,0,0,0,1,1,1,1,6
7413,45901420,1,0,3,2,2,1,1,1,0,1,1,1,0,1,8
7414,45901225,0,0,3,2,2,1,1,1,0,1,1,1,1,1,10
7415,45899229,1,0,3,2,3,1,0,0,0,0,1,0,0,1,26
7416,45898829,1,0,3,1,2,3,0,0,0,0,1,1,1,1,18
7417,45898519,0,0,3,1,3,3,1,0,0,0,1,1,1,1,29
7418,45898009,1,0,2,1,4,3,1,0,0,0,1,1,1,1,22
7419,45897689,0,0,4,2,3,2,1,0,0,0,1,1,1,1,10
7420,45897693,0,0,4,2,3,3,1,0,0,0,1,1,1,1,9
7421,45896450,1,0,1,2,2,2,1,0,0,1,1,1,1,1,3
7422,45896448,1,0,1,2,1,3,1,0,0,1,1,1,1,1,18
7423,45896452,1,0,1,2,2,2,1,0,0,1,1,1,1,1,10
7424,45896447,1,0,1,1,2,2,1,0,0,1,1,1,1,1,27
7425,45896446,1,0,1,2,2,2,1,0,0,1,1,1,1,1,25
7426,45896091,1,0,3,1,1,3,1,0,0,1,1,1,1,1,8
7427,45896102,0,0,1,1,1,3,1,0,0,1,1,1,1,1,9
7428,45896112,0,0,3,1,3,2,1,0,0,1,1,1,1,1,16
7429,45896107,0,0,3,2,2,2,1,0,0,1,1,1,1,1,19
7430,45896085,0,0,2,2,2,3,1,0,0,1,1,1,1,1,3
7431,45896110,0,0,3,2,2,3,1,0,0,1,1,1,1,1,30
7432,45896100,0,0,3,2,2,3,1,0,0,1,1,1,1,1,2
7433,45896111,0,0,3,1,2,2,1,0,0,1,1,1,1,1,19
7434,45896093,1,0,3,1,3,3,1,0,0,1,1,1,1,1,18
7435,45896089,0,0,3,2,2,2,1,0,0,1,1,1,1,1,19
7436,45896101,0,0,2,1,2,2,1,0,0,1,1,1,1,1,3
7437,45896099,1,0,2,2,2,2,1,0,0,1,1,1,1,1,21
7438,45894829,1,0,2,1,2,3,1,0,0,1,1,1,1,1,1
7439,45893785,1,0,3,1,2,3,0,1,0,1,1,1,1,1,7
7440,45893776,1,0,3,1,2,3,1,0,0,1,1,1,1,1,13
7441,45891662,0,0,3,1,3,2,1,0,0,0,1,1,1,1,6
7442,45886902,0,0,3,1,3,2,1,1,0,1,1,1,0,1,21
7443,45885533,0,0,4,1,4,3,1,1,0,1,1,1,1,1,28
7444,45885522,0,0,2,2,4,3,1,1,0,1,1,1,1,1,25
7445,45885518,0,0,3,2,3,3,1,1,0,1,1,1,1,1,11
7446,45885516,1,0,4,1,4,1,1,1,0,1,1,1,1,1,9
7447,45885507,1,0,1,1,4,2,0,0,0,1,1,1,1,1,2
7448,45885505,1,0,1,2,4,2,0,0,0,1,1,1,1,1,14
7449,45882495,0,0,2,1,3,2,1,0,0,1,1,1,1,1,24
7450,45881403,0,0,3,1,1,1,1,1,0,1,1,1,1,1,11
7451,45881448,1,0,2,1,2,3,1,0,0,0,1,1,1,1,4
7452,45881269,1,0,1,1,2,3,0,0,0,1,1,1,1,1,20
7453,45881230,1,0,3,2,1,3,1,1,0,1,0,1,0,1,23
7454,45881233,1,0,3,2,1,2,1,1,0,1,0,1,0,1,18
7455,45881225,1,0,1,2,2,2,1,0,0,1,1,1,1,1,11
7456,45881226,1,0,1,2,2,3,1,0,0,1,1,1,1,1,13
7457,45880929,1,0,2,1,2,3,1,0,0,0,1,1,1,1,16
7458,45880812,1,0,3,2,2,2,1,0,0,0,0,0,0,1,9
7459,45878151,1,0,1,1,2,1,1,1,0,1,1,1,1,1,3
7460,45878029,1,0,3,1,2,1,1,1,1,1,1,1,1,1,23
7461,45876630,1,0,1,1,2,3,0,0,0,1,1,1,1,1,30
7462,45876628,1,0,1,1,2,2,0,0,0,1,1,1,1,1,22
7463,45876627,1,0,1,1,2,3,0,0,0,1,1,1,1,1,22
7464,45876626,1,0,1,1,2,4,0,0,0,1,1,1,1,1,21
7465,45876629,1,0,1,1,2,2,0,0,0,1,1,1,1,1,20
7466,45876624,1,0,1,1,2,3,0,0,0,1,1,1,1,1,3
7467,45876549,1,0,2,1,3,2,1,0,0,1,1,1,1,1,11
7468,45876543,1,0,2,1,2,2,1,0,0,1,1,1,1,1,17
7469,45876550,1,0,2,2,2,3,1,1,0,1,1,1,1,1,17
7470,45876544,1,0,2,2,2,3,1,1,1,1,1,1,1,1,13
7471,45876536,1,0,3,1,2,2,1,0,1,1,1,1,1,1,2
7472,45876535,1,0,2,1,2,2,1,0,0,1,1,1,1,1,27
7473,45876537,1,0,3,2,2,2,1,0,1,1,1,1,1,1,17
7474,45876539,1,0,1,2,1,2,1,0,0,1,1,1,1,1,14
7475,45876509,0,0,3,1,2,2,1,1,1,1,1,1,1,1,12
7476,45876508,0,0,3,2,2,3,1,1,1,1,1,1,1,1,2
7477,45875145,1,0,2,1,1,1,1,1,0,1,1,1,1,1,24
7478,45874769,0,0,3,2,1,2,1,0,0,0,1,1,1,1,16
7479,45871717,0,0,2,2,1,3,1,0,0,1,1,1,1,1,8
7480,45871533,1,0,1,1,2,3,0,0,0,1,1,1,1,1,15
7481,45871535,1,0,1,2,2,2,0,0,0,1,1,1,1,1,5
7482,45871531,1,0,1,2,2,2,0,0,0,1,1,1,1,1,13
7483,45871532,1,0,2,2,2,2,1,0,0,1,1,1,1,1,4
7484,45871536,1,0,1,2,2,3,0,0,0,1,1,1,1,1,16
7485,45867047,1,0,4,1,1,2,1,0,0,1,1,1,1,1,10
7486,45867009,1,0,1,1,2,3,0,0,0,1,1,1,1,1,19
7487,45867012,1,0,3,1,2,2,0,0,0,1,1,1,1,1,8
7488,45867013,1,0,2,1,1,3,1,0,0,1,1,1,1,1,19
7489,45867011,1,0,1,2,2,3,0,0,0,1,1,1,1,1,25
7490,45866878,0,0,2,2,1,3,1,0,0,1,1,1,1,1,12
7491,45866801,1,0,3,2,1,2,1,0,0,1,1,1,1,1,28
7492,45866480,1,0,3,1,2,3,1,0,0,0,1,0,0,1,7
7493,45866414,1,0,3,2,2,2,1,0,0,0,1,1,1,1,1
7494,45865491,0,0,3,1,1,1,1,0,0,0,1,1,1,1,18
7495,45864667,1,0,3,1,2,3,1,1,0,1,1,1,1,1,6
7496,45864671,0,0,3,2,3,2,0,0,0,0,1,1,1,1,29
7497,45864277,1,0,3,2,3,3,1,1,0,1,1,1,0,1,18
7498,45862627,0,0,3,2,2,1,1,0,0,1,1,1,1,1,21
7499,45863122,1,0,1,2,2,3,1,0,0,1,1,1,1,1,3
7500,45863119,1,0,1,1,2,2,1,0,0,1,1,1,1,1,7
7501,45863120,1,0,1,2,2,3,1,0,0,1,1,1,1,1,3
7502,45863121,1,0,2,1,2,2,1,1,0,1,1,1,1,1,9
7503,45863118,1,0,3,1,3,3,1,0,1,1,1,1,1,1,20
7504,45862825,1,0,2,1,3,2,1,0,0,0,1,1,1,1,9
7505,45859591,1,0,3,2,2,3,1,0,0,1,1,1,1,1,19
7506,45859204,1,0,1,2,2,2,1,0,0,1,1,1,1,1,6
7507,45857909,1,0,3,2,2,3,1,0,0,1,1,1,1,1,19
7508,45857886,1,0,3,1,2,3,1,1,0,1,1,1,1,1,21
7509,45857883,1,0,2,2,1,3,1,0,0,1,1,1,1,1,26
7510,45855903,1,0,3,1,2,2,1,1,0,1,1,1,0,1,27
7511,45855351,0,0,3,2,4,2,1,0,0,1,1,1,1,1,28
7512,45854892,0,0,2,1,2,3,1,1,0,1,1,1,1,1,2
7513,45854732,0,0,3,2,2,2,1,1,0,1,1,1,1,1,19
7514,45854721,1,0,2,1,2,3,1,1,0,1,1,1,1,1,7
7515,45854663,1,0,1,2,2,2,1,0,0,1,1,1,1,1,27
7516,45854664,1,0,1,2,2,2,1,0,0,1,1,1,1,1,16
7517,45854559,1,0,1,2,2,3,1,0,0,1,1,1,1,1,13
7518,45854557,1,0,1,2,2,2,1,0,0,1,1,1,1,1,10
7519,45854564,0,0,3,1,3,3,1,1,0,1,1,1,0,1,8
7520,45854491,0,0,3,2,2,3,1,1,0,1,1,1,1,1,6
7521,45854408,0,0,3,1,2,2,1,1,0,1,1,1,1,1,19
7522,45854307,1,0,2,1,3,3,1,0,0,0,1,1,1,1,6
7523,45853225,1,0,2,2,1,3,1,1,0,1,1,1,1,1,30
7524,45851937,1,0,1,1,2,1,0,0,0,1,1,1,1,1,30
7525,45850192,1,0,2,1,2,2,1,0,0,0,1,1,1,1,12
7526,45847977,0,0,3,1,2,2,1,1,0,1,1,1,1,1,6
7527,45847904,1,0,3,1,3,2,1,0,0,0,1,1,1,1,5
7528,45847535,1,0,1,1,2,2,1,0,0,1,1,1,1,1,17
7529,45847524,1,0,1,2,2,3,1,0,0,1,1,1,1,1,11
7530,45847522,1,0,1,2,2,2,1,0,0,1,1,1,1,1,15
7531,45847517,1,0,1,1,2,3,1,0,0,1,1,1,1,1,4
7532,45847466,1,0,1,1,2,2,1,0,0,1,1,1,1,1,1
7533,45847416,0,0,3,1,2,3,1,1,0,1,1,1,1,1,23
7534,45845849,1,0,3,1,2,3,1,1,0,1,1,1,1,1,15
7535,45845845,1,0,3,1,2,2,1,1,0,1,1,1,1,1,26
7536,45843609,1,0,1,2,2,1,0,0,0,1,1,1,1,1,10
7537,45843547,1,0,1,1,2,2,0,0,0,1,1,1,1,1,6
7538,45843407,1,0,3,1,3,2,1,0,0,1,1,1,1,1,11
7539,45842838,1,0,2,1,2,3,1,0,0,0,1,1,1,1,23
7540,45841310,0,0,4,1,4,3,1,1,0,1,1,1,0,1,3
7541,45841292,0,0,4,1,4,3,1,1,0,1,1,1,1,1,22
7542,45840269,0,0,3,1,1,2,1,0,0,1,0,1,1,1,5
7543,45838025,1,0,2,1,2,3,1,0,0,0,1,1,1,1,22
7544,45837455,1,0,1,1,2,3,1,0,0,1,1,1,1,1,8
7545,45834875,1,0,1,2,2,1,1,1,0,1,1,1,1,1,7
7546,45834641,1,0,1,2,2,1,1,1,0,1,1,1,1,1,4
7547,45834268,1,0,2,2,2,1,1,1,0,1,1,1,1,1,8
7548,45834242,0,0,4,1,2,1,1,1,0,1,1,1,1,1,16
7549,45833675,1,0,3,2,3,2,1,1,0,1,1,1,1,1,4
7550,45833599,1,0,2,1,2,3,1,1,1,1,1,1,0,1,26
7551,45833125,1,0,1,1,2,2,0,0,0,1,1,1,1,1,26
7552,45833124,1,0,1,2,2,3,0,0,0,1,1,1,1,1,7
7553,45832684,1,0,1,2,2,3,0,0,0,1,1,1,1,1,18
7554,45832677,1,0,3,1,2,2,1,0,0,1,1,1,1,1,19
7555,45831293,1,0,1,1,2,2,1,1,0,1,1,1,1,1,8
7556,45831276,0,0,1,2,2,3,1,0,0,1,1,1,1,1,12
7557,45830574,1,0,3,2,2,3,1,0,0,1,1,1,1,1,19
7558,45829995,1,0,1,1,3,1,1,1,0,1,1,1,1,1,1
7559,45829964,1,0,1,1,3,1,1,1,0,1,1,1,1,1,16
7560,45829886,0,0,2,2,3,1,1,1,0,1,1,1,1,1,11
7561,45829302,1,0,3,1,2,2,1,0,0,0,1,1,1,1,6
7562,45827862,1,0,3,1,2,2,1,0,0,1,1,1,1,1,16
7563,45827502,0,0,3,1,2,3,1,0,0,0,1,1,1,1,13
7564,45819832,1,0,1,1,2,2,1,0,0,0,1,1,1,1,26
7565,45819810,1,0,2,2,2,2,1,1,0,1,1,1,1,1,30
7566,45819833,1,0,1,2,2,3,1,0,0,1,1,1,1,1,24
7567,45819837,1,0,1,1,2,3,1,0,0,1,1,1,1,1,9
7568,45819838,1,0,1,1,2,2,1,0,0,1,1,1,1,1,21
7569,45819841,1,0,1,2,2,3,1,0,0,1,1,1,1,1,25
7570,45811587,1,0,3,2,3,2,1,0,0,1,1,1,1,1,17
7571,45811528,1,0,1,1,2,3,1,0,0,1,1,1,1,1,12
7572,45811531,1,0,3,2,3,3,1,1,0,1,1,1,0,1,10
7573,45811535,1,0,3,2,3,2,1,0,0,1,1,1,1,1,9
7574,45811537,1,0,2,2,1,3,1,1,0,1,1,1,1,1,5
7575,45811538,0,0,2,2,3,2,1,1,0,1,1,1,1,1,10
7576,45811539,0,0,2,2,3,2,1,1,0,1,0,1,0,1,10
7577,45811541,1,0,2,2,3,3,1,0,0,1,1,1,1,1,4
7578,45811546,1,0,3,1,3,2,1,0,0,1,1,1,1,1,7
7579,45811547,1,0,3,2,1,3,1,0,0,1,1,1,1,1,4
7580,45811548,1,0,2,2,3,2,1,1,0,1,1,1,1,1,8
7581,45811549,0,0,2,1,3,3,1,0,0,1,1,1,1,1,19
7582,45811553,1,0,3,2,3,3,1,0,0,1,1,1,1,1,26
7583,45811554,1,0,2,2,3,2,1,1,0,1,1,1,1,1,24
7584,45811560,1,0,2,1,3,3,1,0,0,1,1,1,1,1,18
7585,45811561,1,0,2,2,3,3,1,0,0,1,1,1,1,1,24
7586,45811564,0,0,2,2,3,2,1,0,0,1,1,0,1,1,6
7587,45811565,1,0,3,1,3,2,1,0,0,1,1,1,0,1,15
7588,45811569,0,0,2,2,3,3,0,0,0,0,1,1,1,1,28
7589,45811571,0,0,3,1,3,3,1,1,0,1,1,1,1,1,23
7590,45811572,1,0,2,1,1,2,1,0,0,1,1,1,1,1,17
7591,45811573,1,0,3,2,3,3,1,1,0,1,1,1,1,1,19
7592,45811575,1,0,2,1,2,3,1,0,0,1,1,1,1,1,8
7593,45811577,1,0,3,1,2,2,1,1,0,1,1,1,0,1,4
7594,45811582,0,0,3,1,3,2,1,1,0,1,1,1,1,1,10
7595,45811562,1,0,2,1,3,3,1,0,0,1,1,1,1,1,10
7596,45806344,1,0,1,2,2,2,1,0,0,1,1,1,1,1,22
7597,45806340,1,0,1,1,2,3,1,0,0,1,1,1,1,1,19
7598,45806343,1,0,1,1,2,2,1,0,0,1,1,1,1,1,7
7599,45806342,1,0,1,1,2,2,1,0,0,1,1,1,1,1,3
7600,45806338,1,0,2,1,2,3,1,0,1,1,1,1,1,1,30
7601,45803664,1,0,3,2,4,2,1,1,0,1,1,1,1,1,24
7602,45803195,1,0,3,2,1,3,1,1,0,1,1,1,1,1,28
7603,45803120,1,0,3,2,2,2,1,1,0,1,1,1,1,1,22
7604,45803075,1,0,3,2,2,3,1,1,0,1,1,1,0,1,3
7605,45802795,1,0,3,2,3,1,0,0,0,1,1,1,1,1,2
7606,45802666,1,0,1,1,3,1,1,0,0,1,1,1,1,1,28
7607,45801654,1,0,3,2,3,1,0,0,0,1,1,1,1,1,2
7608,45801300,1,0,3,2,3,3,1,0,0,0,1,1,1,1,12
7609,45800290,0,0,4,1,1,2,1,0,0,1,0,1,1,1,11
7610,45800291,0,0,3,2,1,3,1,0,0,1,0,1,1,1,29
7611,45800287,1,0,3,1,1,2,1,0,0,1,0,1,1,1,26
7612,45800289,0,0,3,1,1,3,1,0,0,1,0,1,1,1,9
7613,45800059,0,0,3,1,1,2,1,0,0,1,0,1,1,1,27
7614,45800058,1,0,3,2,1,3,1,0,0,1,0,1,1,1,9
7615,45799878,1,0,1,1,2,1,1,0,0,1,1,1,1,1,18
7616,45798798,1,0,3,1,3,3,1,1,0,1,1,1,1,1,26
7617,45797572,0,0,3,2,1,2,1,1,0,1,1,1,1,1,16
7618,45797522,0,0,3,1,1,2,1,1,0,1,1,1,1,1,17
7619,45796977,1,0,4,2,3,3,1,0,0,0,1,1,1,1,25
7620,45795248,1,0,2,2,2,2,1,1,0,1,1,1,1,1,17
7621,45793947,1,0,2,1,1,2,1,0,0,1,0,1,1,1,20
7622,45793948,1,0,3,2,1,3,1,0,0,1,0,1,1,1,20
7623,45793843,1,0,2,2,1,3,1,0,0,1,0,1,1,1,3
7624,45792741,1,0,3,1,1,2,1,0,1,1,1,1,1,1,13
7625,45792738,1,0,4,2,1,2,1,0,1,1,1,1,1,1,2
7626,45792735,1,0,2,2,2,3,1,1,0,1,1,1,1,1,26
7627,45792727,1,0,3,2,2,2,1,1,0,1,1,1,1,1,7
7628,45791031,0,0,3,2,3,2,0,1,0,1,1,1,0,1,17
7629,45790626,1,0,1,2,2,3,1,0,0,1,1,1,1,1,1
7630,45790443,1,0,2,1,2,3,1,0,0,1,1,1,1,1,15
7631,45788122,0,0,4,1,1,2,1,0,0,1,0,1,1,1,22
7632,45788114,1,0,3,2,2,3,1,1,0,1,1,1,1,1,25
7633,45787909,1,0,1,1,3,2,1,0,0,1,1,1,1,1,2
7634,45787539,1,0,2,1,3,3,0,1,0,1,1,1,1,1,2
7635,45787540,0,0,3,2,3,2,1,1,0,1,1,1,1,1,14
7636,45787541,1,0,2,2,2,3,1,1,0,1,1,1,1,1,20
7637,45787409,1,0,3,2,2,3,1,1,0,1,1,1,1,1,25
7638,45785480,1,0,3,2,2,2,1,0,0,1,1,1,1,1,18
7639,45785474,1,0,1,2,2,2,1,1,0,1,1,1,1,1,12
7640,45784601,1,0,1,2,1,3,0,0,0,1,1,1,1,1,22
7641,45784600,1,0,1,2,1,3,0,0,0,1,1,1,1,1,10
7642,45784573,1,0,3,2,2,2,1,0,0,0,1,1,0,1,23
7643,45783038,0,0,3,2,4,3,1,1,0,1,1,1,1,1,26
7644,45782999,0,0,3,1,4,3,1,1,0,1,1,1,1,1,15
7645,45782081,1,0,3,1,2,2,0,0,0,0,1,1,1,1,16
7646,45777187,1,0,2,2,1,2,1,0,0,1,1,1,1,1,1
7647,45777067,1,0,1,1,2,2,1,0,0,1,1,1,1,1,24
7648,45777066,1,0,1,1,2,2,1,0,0,1,1,1,1,1,8
7649,45777068,1,0,1,1,2,2,1,0,0,1,1,1,1,1,20
7650,45777060,1,0,1,1,3,2,1,1,0,1,1,1,1,1,23
7651,45776983,1,0,3,2,1,3,1,1,0,1,1,1,1,1,6
7652,45775229,1,0,2,2,3,1,1,1,0,1,1,1,0,1,18
7653,45773250,1,0,3,1,2,2,1,0,1,1,1,1,1,1,7
7654,45773247,1,0,1,1,2,3,1,0,0,1,1,1,1,1,29
7655,45713075,0,0,4,1,1,2,1,1,0,1,1,1,1,1,19
7656,45772575,1,0,3,1,3,3,1,0,0,0,1,1,1,1,9
7657,45771722,1,0,2,1,2,3,1,0,0,0,1,1,1,1,19
7658,45770055,1,0,3,1,3,3,1,1,0,1,1,1,1,1,8
7659,45769374,1,0,3,1,3,3,1,1,0,1,1,1,1,1,11
7660,45769372,1,0,3,2,3,3,1,1,0,1,1,1,1,1,6
7661,45769135,1,0,3,2,3,2,0,0,0,0,1,1,1,1,23
7662,45768205,1,0,1,1,2,4,0,0,0,0,1,1,1,1,16
7663,45765670,1,0,1,2,1,3,1,0,0,0,1,1,1,1,25
7664,45765521,1,0,1,1,3,2,1,1,0,0,1,1,1,1,30
7665,45765370,1,0,1,1,2,2,1,0,0,0,1,1,1,1,23
7666,45765352,1,0,1,1,2,2,1,0,0,0,1,1,1,1,3
7667,45764664,0,0,3,1,3,3,1,1,0,0,1,1,1,1,18
7668,45761446,1,0,2,1,2,2,1,0,0,1,1,1,1,1,23
7669,45757490,1,0,3,1,3,3,1,0,1,1,1,1,1,1,19
7670,45757489,1,0,3,2,2,2,1,1,0,1,1,1,0,1,18
7671,45754046,0,0,2,1,2,3,1,1,0,1,1,1,1,1,15
7672,45753491,0,0,2,2,3,3,0,0,0,0,1,1,1,1,25
7673,45752370,1,0,2,2,2,3,1,1,0,1,0,1,1,1,25
7674,45751444,1,0,3,2,2,2,1,1,0,1,1,1,1,1,2
7675,45750637,1,0,3,1,2,2,0,0,0,0,1,1,1,1,25
7676,45750163,1,0,2,1,2,1,1,1,0,1,1,1,1,1,2
7677,45747699,1,0,1,2,1,2,1,0,0,1,0,1,1,1,28
7678,45747505,1,0,1,1,2,3,1,0,0,1,1,1,1,1,23
